2026-07-17T12:13:16,5195
2026-07-17T12:13:18,5195
2026-07-17T12:13:20,5183
2026-07-17T12:13:23,5183
2026-07-17T12:13:25,5183
2026-07-17T12:13:27,5183
2026-07-17T12:13:30,5172
2026-07-17T12:13:32,5172
2026-07-17T12:13:34,5172
2026-07-17T12:13:37,5172
2026-07-17T12:13:39,5172
2026-07-17T12:13:41,5159
2026-07-17T12:13:43,5159
2026-07-17T12:13:46,5159
2026-07-17T12:13:48,5159
2026-07-17T12:13:50,5148
2026-07-17T12:13:53,5148
2026-07-17T12:13:55,5148
2026-07-17T12:13:57,5148
2026-07-17T12:13:59,5243
2026-07-17T12:14:02,5243
2026-07-17T12:14:04,5243
2026-07-17T12:14:06,5243
2026-07-17T12:14:09,5243
2026-07-17T12:14:11,5232
2026-07-17T12:14:13,5232
2026-07-17T12:14:15,5232
2026-07-17T12:14:18,5232
2026-07-17T12:14:20,5220
2026-07-17T12:14:22,5220
2026-07-17T12:14:24,5220
2026-07-17T12:14:27,5220
2026-07-17T12:14:29,5207
2026-07-17T12:14:31,5207
2026-07-17T12:14:34,5207
2026-07-17T12:14:36,5207
2026-07-17T12:14:38,5207
2026-07-17T12:14:40,5196
2026-07-17T12:14:43,5196
2026-07-17T12:14:45,5196
2026-07-17T12:14:47,5196
2026-07-17T12:14:50,5182
2026-07-17T12:14:52,5182
2026-07-17T12:14:54,5182
2026-07-17T12:14:56,5182
2026-07-17T12:14:59,5182
2026-07-17T12:15:01,5171
2026-07-17T12:15:03,5171
2026-07-17T12:15:06,5171
2026-07-17T12:15:08,5171
2026-07-17T12:15:10,5160
2026-07-17T12:15:12,5160
2026-07-17T12:15:15,5160
2026-07-17T12:15:17,5160
2026-07-17T12:15:19,0
2026-07-17T12:15:22,5148
2026-07-17T12:15:24,5148
2026-07-17T12:15:26,5148
2026-07-17T12:15:29,5148
2026-07-17T12:15:31,5138
2026-07-17T12:15:33,5138
2026-07-17T12:15:35,5138
2026-07-17T12:15:38,5138
2026-07-17T12:15:40,5128
2026-07-17T12:15:42,5128
2026-07-17T12:15:45,5128
2026-07-17T12:15:47,5128
2026-07-17T12:15:49,5117
2026-07-17T12:15:52,5117
2026-07-17T12:15:54,5117
2026-07-17T12:15:56,5117
2026-07-17T12:15:59,5117
2026-07-17T12:16:01,5109
2026-07-17T12:16:03,5109
2026-07-17T12:16:06,5109
2026-07-17T12:16:08,5109
2026-07-17T12:16:10,5097
2026-07-17T12:16:13,5097
2026-07-17T12:16:15,5097
2026-07-17T12:16:17,5097
2026-07-17T12:16:20,5088
2026-07-17T12:16:22,5088
2026-07-17T12:16:25,5088
2026-07-17T12:16:27,5088
2026-07-17T12:16:29,5077
2026-07-17T12:16:32,5077
2026-07-17T12:16:34,5077
2026-07-17T12:16:36,5077
2026-07-17T12:16:39,5077
2026-07-17T12:16:41,5113
2026-07-17T12:16:43,5113
2026-07-17T12:16:46,5113
2026-07-17T12:16:48,5113
2026-07-17T12:16:50,5161
2026-07-17T12:16:53,5161
2026-07-17T12:16:55,5161
2026-07-17T12:16:58,5161
2026-07-17T12:17:00,5150
2026-07-17T12:17:02,5150
2026-07-17T12:17:05,5150
2026-07-17T12:17:07,5150
2026-07-17T12:17:09,5138
2026-07-17T12:17:12,5138
2026-07-17T12:17:14,5138
2026-07-17T12:17:16,5138
2026-07-17T12:17:19,5138
2026-07-17T12:17:21,5126
